,congruent,incongruent,neutral
b'7Networks_RH_Cont_PFCl_4',-0.22075345967361554,0.1405628153539624,0.08019064431965503
b'7Networks_RH_Cont_Cing_1',0.12090741131505583,0.017825618039560953,-0.1387330293546171
b'7Networks_RH_Cont_PFCmp_1',-0.02560976523631694,-0.0922866991319827,0.1178964643683003
b'7Networks_RH_Cont_pCun_1',0.06938490847096469,-0.14437870856051277,0.07499380008954806
b'7Networks_RH_Default_Par_1',0.037697950912393655,0.005464524864376565,-0.04316247577676983
b'7Networks_RH_Default_Temp_1',-0.10378220076208353,0.137108156614516,-0.033325955852434405
b'7Networks_RH_Default_Temp_2',0.1644918440398092,-0.321087336438388,0.1565954923985785
b'7Networks_RH_Default_Temp_3',0.10603062950626499,0.14794573098725208,-0.2539763604935134
b'7Networks_RH_Default_PFCv_1',0.07900434909241293,0.04309827385085127,-0.12210262294326754
b'7Networks_RH_Default_PFCv_2',-0.2686247893769389,0.14981467521571998,0.11881011416121753
b'7Networks_RH_Default_PFCdPFCm_1',-0.05653294520319502,-0.15949199469089587,0.21602493989409555
b'7Networks_RH_Default_PFCdPFCm_2',-0.22299988910222635,0.008318056982821467,0.21468183211940378
b'7Networks_RH_Default_PFCdPFCm_3',0.1824565256816037,-0.15012608851444453,-0.03233043716715883
b'7Networks_RH_Default_pCunPCC_1',-0.23702865869281262,-0.1111018525876667,0.3481305112804816
b'7Networks_RH_Default_pCunPCC_2',0.028414838560857025,-0.07131692722886768,0.042902088668013635
subject,-0.05421862887457649,-0.0016716269282958396,0.05589025580287936
