,congruent,incongruent,neutral
Feat 113,-0.0029216181870781975,0.0022083382722929,0.0007132799147912957
Feat 114,0.006480068370546309,0.0021912452063737155,-0.008671313576911779
Feat 115,-0.0018667349898434053,0.005915801334159349,-0.004049066344317663
Feat 116,-0.0013091616300333268,-0.003658082829335855,0.004967244459366926
Feat 117,0.00437071482203764,0.003591944823503007,-0.0079626596455276
Feat 118,-0.005061804488462066,0.005974404924707161,-0.0009126004362646542
Feat 119,0.0034738043162630943,-0.009572856535890491,0.006099052219601779
Feat 120,-0.00012428076031860392,0.0021359707766351725,-0.0020116900163119917
Feat 121,0.00040959445917274507,-0.007943800795049541,0.00753420633587238
Feat 122,0.0040855779753409364,-0.0036352247157982803,-0.00045035325953804006
Feat 123,0.004867289627130415,0.0025208654332169863,-0.007388155060368999
Feat 124,-0.000785119397330703,-0.005345357298220587,0.006130476695558822
Feat 125,-0.0031038337170281984,-0.000806858162832675,0.003910691879874546
Feat 126,0.005563748629162245,-0.011080576856724452,0.005516828227557496
Feat 127,-0.004872509816704292,0.007435185576356237,-0.002562675759654769
Feat 128,-0.0030265193074173833,0.0037461496429633317,-0.0007196303355320403
Feat 129,0.003089674456489428,-0.006330117080780108,0.0032404426242869716
Feat 130,0.006985595894228991,-0.005290747641015857,-0.0016948482532255
Feat 131,-0.005746530224959129,0.00775293421321165,-0.00200640398824679
Feat 132,-0.0013254649343662646,0.002938310586373333,-0.001612845651995844
Feat 133,-0.011011234648642431,-0.0037256679265368804,0.014736902575172975
Feat 134,-0.0011377802042412798,0.004501665272214549,-0.0033638850679602915
Feat 135,0.00929883506906883,-0.012231430646387565,0.002932595577337344
Feat 136,0.00234825020140182,-0.002505849520305384,0.00015759931889938457
Feat 137,0.004574507369837237,0.0004331656217873561,-0.005007672991628432
Feat 138,-0.011534695162765247,0.0055574115466124775,0.005977283616141197
Feat 139,0.0002627877531150894,0.005717142120403904,-0.0059799298735234
Feat 140,0.006789974105690639,-0.0006613260559555365,-0.006128648049728535
Feat 141,0.01583586762474222,-0.01666085147176223,0.0008249838470447677
Feat 142,-0.0008610305962585959,0.006970076809981782,-0.006109046213713611
Feat 143,0.008512039437457472,-0.0026059341961045747,-0.0059061052413492765
Feat 144,0.014403713256928238,-0.015040376771894728,0.0006366635149664306
Feat 145,-0.015999853086827505,0.01364444089924562,0.002355412187580568
Feat 146,-0.004045486264190552,-0.001359271078604402,0.005404757342788869
Feat 147,-0.005255486506096056,4.2329602219624667e-05,0.005213156903866688
Feat 148,0.0007055746901157059,-0.0003968316024499241,-0.0003087430876628839
Feat 149,-0.006974738828270079,0.002569823670343573,0.0044049151579207205
Feat 150,0.005231994922878466,-0.009746229686186405,0.004514234763306251
Feat 151,0.0007414317347557285,0.004628004184711905,-0.005369435919472356
Feat 152,0.0008862296405299313,0.002195552979231892,-0.003081782619766027
Feat 153,0.009012913449772744,-0.014631025676439306,0.005618112226671647
Feat 154,0.004708888500240774,-0.005531715656736812,0.0008228271564775449
Feat 155,-0.004088535344804198,0.004846760661902019,-0.0007582253170841809
Feat 156,0.0015762794197618519,-0.005929243175128014,0.004352963755375323
Feat 157,-0.0021879720234061427,-0.0011542907999099702,0.003342262823318191
Feat 158,0.01653290631761117,-0.02066908176160945,0.004136175444005951
Feat 159,-0.0031949521419233056,-0.00032408895678638205,0.0035190410987064723
Feat 160,-0.0003755211121119948,0.0008566175492905921,-0.0004810964371895328
Feat 161,-0.003275724139310243,-0.00027649983851641986,0.003552223977810241
Feat 162,-0.008795877075271626,0.0044223548310594945,0.004373522244215763
Feat 163,0.008444584597168547,-0.009328596318158725,0.0008840117209868313
Feat 164,-0.0011974529175508843,-0.005041885013303264,0.006239337930855069
Feat 165,-0.002756932751524491,0.009347559539874676,-0.00659062678834749
Feat 166,0.0029117994018534855,-0.003670266387557634,0.000758466985712407
Feat 167,-0.0033162529327117204,0.004525245076288942,-0.0012089921435764397
Feat 168,0.005570217847721313,-0.00672056843961329,0.0011503505918845716
Feat 169,-0.01025592507813521,0.016005178287658853,-0.005749253209518076
Feat 170,-0.0010510666935008872,-0.000914327670814381,0.001965394364306188
Feat 171,-0.00424863599756566,0.007307004164103605,-0.0030583681665335228
Feat 172,-0.003201887457134456,0.002334288780006013,0.0008675986771382793
Feat 173,0.005437056318802855,-0.007809035322931297,0.0023719790041416915
Feat 174,0.0053709313952831055,-0.0075570102720533845,0.0021860788767778033
Feat 175,-0.009514772811913132,0.00811807311403657,0.0013966996978829577
Feat 176,0.0006282463250143373,-0.0016282971175217622,0.001000050792498613
Feat 177,0.01274913653698556,-0.015615246397330942,0.002866109860351107
Feat 178,0.008742675307586538,-0.012387789692166687,0.003645114384574272
Feat 179,0.005838284925527548,-0.0018356185996505183,-0.004002666325869587
Feat 180,-0.007502657575287109,0.012178928673826628,-0.004676271098536878
Feat 181,0.0005884200594580276,0.003658259580259925,-0.00424667963971059
Feat 182,0.000929699040978223,0.003023949197948808,-0.003953648238931087
Feat 183,0.0028070793175795465,-0.005284756451976857,0.0024776771344091337
Feat 184,0.006041440172740133,-0.0053781336621851195,-0.0006633065105462004
Feat 185,0.0035748315476606322,0.0015083376234483852,-0.005083169171107014
Feat 186,-0.0023353519623203114,0.0013437875245735616,0.0009915644377500043
Feat 187,-0.005238926325639291,0.0034995717300162032,0.0017393545956232266
Feat 188,0.00992248922916748,-0.006075766603006108,-0.003846722626156501
Feat 189,-0.0030667032056444824,0.006428937905871908,-0.003362234700220954
Feat 190,0.00561522002308871,-0.0044450389584620355,-0.0011701810646201126
Feat 191,1.0268314896868906e-05,-0.0002922863047629936,0.00028201798987193124
Feat 192,0.0012191033291066122,0.008206781762546087,-0.009425885091656353
Feat 193,0.005140882008123978,-0.011277786326503992,0.006136904318390023
Feat 194,-0.005683290916778395,0.005128246580187365,0.0005550443365987829
Feat 195,0.001660435237999594,-0.0025168994962538704,0.0008564642582554485
Feat 196,0.005880566526859542,-0.004727448718017927,-0.0011531178088404503
Feat 197,0.0007209844511209164,-0.002026869392604605,0.0013058849414902976
Feat 198,-0.0020553273699025227,0.0030262835444266603,-0.0009709561745242619
Feat 199,0.0033767846534088464,-0.004425019655631279,0.0010482350022246797
Feat 200,0.00017990060395662677,-0.003034732107876629,0.0028548315039379733
Feat 201,-0.002509143940770891,0.002697052203711897,-0.00018790826294030178
Feat 202,-0.007564187344323456,0.0070871149295241645,0.0004770724147875892
Feat 203,0.0004363111699194999,-0.01188391644105254,0.011447605271128064
Feat 204,-0.00690066106290712,0.01045297019495706,-0.003552309132055461
Feat 205,0.0009325601406308084,-0.005562580624981955,0.004630020484348182
Feat 206,0.0005547673628222326,-0.0038798186332919156,0.003325051270467804
Feat 207,-0.0005818250949695251,0.002828757357644253,-0.002246932262677561
Feat 208,0.0018366216376965987,0.00277260968576091,-0.004609231323458309
Feat 209,0.0023159814367465954,-0.004234398486953769,0.0019184170502143567
Feat 210,0.014748391455652926,-0.0177690643779419,0.003020672922302488
Feat 211,-0.0011020952457977875,0.0034096741926486606,-0.002307578946849711
Feat 212,0.001064715606955486,-0.0004927345330366065,-0.000571981073899993
Feat 213,-0.0006444625399861367,3.0791613150752024e-05,0.0006136709268411405
Feat 214,0.0010512274879766344,-0.0003307159005982137,-0.0007205115873865427
Feat 215,-0.0003905682909130081,-0.00029028776481224237,0.0006808560557271691
Feat 216,-0.015313113301045464,0.015039054697174073,0.0002740586038716608
Feat 217,0.0027294866144722376,0.0007914054900528256,-0.003520892104528602
Feat 218,0.0019499709087869197,-0.0034555657648660375,0.0015055948560913348
Feat 219,-0.004238486460309984,0.005215646537542777,-0.0009771600772332466
Feat 220,-0.0029635546928913794,-0.0002208071514706038,0.00318436184435064
Feat 221,-0.005531973633965964,0.009883674466296972,-0.0043517008323408005
Feat 222,-0.009752638543666405,0.008764015106105685,0.00098862343756563
Feat 223,0.004956234892332498,-0.0051131367063924965,0.000156901814058417
Feat 224,0.0002982893545581005,-0.0010890826276563957,0.0007907932731028229
Feat 225,0.0040826166160062224,0.004023342953872501,-0.008105959569885274
Feat 226,0.00046225247376590326,0.0001296461869532475,-0.0005918986607244827
subject,0.0009104447298943818,-0.0014730932155410628,0.0005626484856533444
