Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,Feat 6,Feat 7,Feat 8,Feat 9,Feat 10,Feat 11,Feat 12,Feat 13,Feat 14,Feat 15,Feat 16,Feat 17,Feat 18,Feat 19,Feat 20,Feat 21,Feat 22,Feat 23,Feat 24,Feat 25,Feat 26,Feat 27,Feat 28,Feat 29,Feat 30,Feat 31,Feat 32,Feat 33,Feat 34,Feat 35,Feat 36,Feat 37,Feat 38,Feat 39,Feat 40,Feat 41,Feat 42,Feat 43,Feat 44,Feat 45,Feat 46,Feat 47,Feat 48,Feat 49,Feat 50,filename,subject,emotion,priming
-113.02299643595268,-71.13850210969849,39.389436128881584,-24.003337223753974,1.0355605919687685,25.23640134802386,20.298791266291236,-2.0502209584470337,10.827944115866895,64.49501589140183,13.426045050311547,47.36608114180049,39.393160779246095,71.6721169173307,-51.25915109930459,-100.06176780567213,-71.31737783076403,-13.905519517147805,5.201895414248271,34.410233364993374,-112.6726098728893,41.83995632962469,-74.53269551929016,-25.706947507633384,34.38718281256114,-41.23840097223786,91.53054438649964,10.770734349459698,-103.2933292928213,38.81719196484716,-52.26918278155684,-15.10827444335927,62.0128409502971,8.85708941339787,22.16404506124238,-22.07194403786513,77.21303701731377,-144.95893462713173,-30.42958724414416,72.93286625091919,-36.75790337553355,-3.4021487607235876,87.8856242953882,6.489338654379186,-23.885428645729853,-78.55370801556495,38.046801881476966,41.03127392106173,8.789446677313332,19.18225214811844,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent
-79.40511272661413,-96.05375262330128,58.64514890662964,50.34446912048391,-20.50152891083553,98.67439800853563,62.66623577197203,35.111609144890956,58.823664043005145,-9.079404618359936,89.61949003548449,-42.77081694725057,-15.07507697946163,-16.631454544784056,58.68414355483438,-112.38493148677718,-135.56440680907778,-60.27912535968305,-152.1172711078257,14.772950059173816,-70.03409332776154,142.74409129214501,-111.11919303662673,12.088990942072014,28.091021187617162,-143.05437779241387,91.6059644908126,61.245836562809956,-7.988786805700949,62.48082572384367,110.34419090710126,-21.630267432459178,119.64176299097302,-59.39238913515108,14.050032827489762,39.56042388656004,-9.211318048903644,-168.66128069883115,-68.7240276728611,85.18961473118561,-26.714760943376582,-35.755195319118094,54.93318449971578,-16.171666284109705,-114.33756548350902,9.729994757634946,-63.4281029919871,114.3628100621007,-46.753433214548586,79.26813523270253,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral
-24.851984054175514,58.88797006511754,33.886164578107554,-5.694358588644718,-87.28105495270931,-31.777507200116965,149.11040038157466,23.336303720640377,28.82877284889664,14.121850393624536,-16.078675368472283,39.51077764414607,37.21079302062564,-57.72448219125357,17.842171856614854,-25.45519584012881,-50.06120822864566,-61.01076187242523,-61.346024487639085,11.626395690737064,-29.12880865239616,93.5083084719719,-113.78254410412777,1.0382509935125472,-0.9924058212508179,16.753961595765727,39.10319515045204,-28.392228196077088,-30.150945992179924,16.977161959000725,104.11860082705948,-82.70084335760305,145.41114117594654,2.376852224807916,8.601363001560562,-9.10452136964921,20.696033564245397,-95.35377151001896,-72.77965485297166,5.001159889212457,-48.20471678656202,39.77829114855925,58.70430908180432,-11.312596387397816,-75.21408513209981,-64.47899841203134,-41.51132629529783,147.7491962468476,12.214437857412058,44.16747128558503,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent
-78.33681650799194,-0.0026766944962252673,40.314590923236956,66.77381568753123,-9.850408479873279,2.8951518343400773,-14.171179443401122,-0.21787829011122323,-29.39938887904042,-16.113789122295177,51.434184476270815,39.56377661082849,-8.447664676475288,8.406210815990459,22.184104257264813,-67.91215452390568,-82.10029175830633,1.639426021183731,-24.109178372518794,-80.30212837924377,-104.29827826900309,21.750399613592013,-59.919583521850576,23.844810179571024,11.072280320774745,-66.5620754092731,28.289001084895744,-6.066427595044329,-100.40493775213906,34.05393754571158,102.13175150572991,10.416787947102033,132.68350907271696,27.50897126042568,11.179431003218731,11.17667180462118,36.7535425723104,-168.03368051137394,-22.253283001105427,97.84604621401967,-68.69931947036048,-55.36521374038286,25.30633528236076,-53.5585410054384,-171.68105194062338,-43.096956283412936,-50.711355114649116,25.370154075163246,-23.34492134698986,43.599309232999175,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent
-27.71677569142035,2.955889037170103,117.58382896490643,-38.84344731529068,-11.993998312758231,87.16305866334973,-9.18551641366517,-62.27548554268452,-11.30028540760891,-6.620405346452955,76.94802446787179,-48.10311729386536,3.368779843075306,68.9427449781645,-16.367819131806225,-121.92705025175744,-90.16902759835122,-35.698598314998925,-53.91304584578966,-34.88018077300187,-102.34933612075284,115.33182754373465,-71.968550566546,-32.83050508357552,-11.211163684857544,-117.8578924313137,-9.370234959751828,75.97830760956987,-84.81921414942362,-8.95074683982345,61.439453980763886,-89.59906224289159,86.16928416913248,-107.97872578744271,-37.17109623853933,4.750475673215768,78.34701982888744,-152.05972217235404,-18.654410492672902,81.78116255355896,-78.6295343947765,-78.97004133928452,15.196771130921187,-76.95676193395961,-94.78175888284481,-63.443631827810655,15.949513526379489,91.70129296989612,-36.80055912237035,18.99972990991577,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral
-69.95702435429367,16.345653432829668,52.46550547317687,-15.204593472671554,-88.35848675502424,-9.793237222251477,23.450972709732998,-1.7560582924493264,-35.151748750231576,91.13699393267697,100.79609897342932,21.1568303480331,70.30316327906387,-29.008015235356805,-20.26944667873482,-8.035387741250078,-54.29359782895308,-35.28162213541058,3.2795961472653374,41.116343792355465,-97.23492646715704,65.21168367684298,-76.88028712510112,-50.466460238186095,-27.276317338214678,-26.202888899081344,11.819312370724539,-26.76611403295188,-75.34781144551586,12.593516153506187,-9.922223724604448,32.08720361583994,104.36016562036063,-37.59967955481143,47.37969966082675,-69.49295799941515,56.04706297567891,-79.86495284421109,75.0481295039282,-3.251978675092684,-56.32286958314306,33.37085129975147,23.859066270165812,30.202396845410625,-136.5973591550426,-134.35362639225207,-15.833613174888958,75.448058614219,26.025473120221104,38.13578606873218,./emotion-fmri-neu/cp002_beta_disgust_congruent_c0.nii.gz,2,disgust,congruent
-76.14304803856483,-9.613337436373202,11.293000467245811,-8.395658063475862,-22.0980825090304,49.3181954771533,68.40203052320808,-26.131730873956894,-33.6623563645487,26.00402045758071,4.435344571525046,6.138670730357647,42.47837732310806,-10.089640382653482,27.566469249247078,-54.0179983256271,-75.76244557055006,-53.880278397681714,-28.314816936868024,-76.03719918335142,-75.4690577311467,47.882098219819,-10.36857286428754,-21.066343310587683,2.713083682918872,-54.11493167195386,38.85335669133427,-16.10817928921309,-39.026205063605694,85.16182752798511,30.817828038061144,-63.498963790357,90.57455152400632,18.72811476036852,0.9491880262400291,-12.589911758260437,33.70964977757867,-145.2720680001266,-12.046505743915974,92.17004400145859,-29.809447384450674,-32.37402396347731,89.54480954042876,-57.97785671050786,-76.60048382963421,-28.69365542615696,-20.540867921270983,64.36429298683176,-38.678511950595436,-14.131346647689739,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent
-156.9886121355167,-97.38308103077463,101.52772451564012,56.839456581080874,65.86817574710305,126.53439231757612,8.208905150399298,57.75977188219046,10.122031760138986,97.42830261439094,69.49727190603106,10.839139199465842,66.12745435450229,88.52774635396626,-108.04298504418404,-102.92238742162588,-26.839509006224272,-78.45822333391742,-32.75141015320608,-47.99323819493541,-120.70597302255527,70.57179331441071,-158.03280661250542,67.86888203630737,40.034328870938545,-58.24853393860834,69.4379598478871,29.516827077519036,-129.3692767920392,77.72947263891363,-5.329989737326495,-128.92621513142927,61.41235928564331,-81.0121544929438,7.362579918423318,-67.00912664599873,38.3713336416712,-55.95516039998734,-50.074498141210526,72.0405638191808,-58.22036550423374,-103.81877205375532,37.343394422945735,64.1431866936012,-104.40287646360395,-24.13656299302927,141.93780157333,-0.25483844301923336,-10.944920078294302,-21.706120304873178,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral
55.408303872272576,100.53293034933189,-134.2035799080477,-31.374842764362352,8.366920894917717,-5.327596935419054,-54.313805152175114,17.924499358984672,6.581254182658456,36.71814279794052,-61.08880894534759,60.037263005657174,78.97947352540322,7.551766099670662,-27.49672118460196,74.68459774887168,36.678922682216786,29.53006275492705,29.47122565661592,21.636430562283124,53.06954875476934,-65.06523902425529,-11.527118905712378,-44.151226788151725,103.46609197317915,-34.55791749229532,-19.02148522249355,-33.21240988623884,-162.2144077910462,76.19625579980656,-69.67459267776574,-13.152983992205073,60.4482492318217,-8.82367921449997,44.67991714906757,-77.31456323044372,1.8018337366253336,-28.969538236873692,72.83809800263549,-77.09164654746009,16.159663254007143,19.172387027759697,14.786134512384926,67.45149935639166,53.756739398939565,-109.5699328502162,54.519373071763,67.00386946287769,-52.94667596396717,23.756886452823284,./emotion-fmri-neu/cp003_beta_anger_congruent_c0.nii.gz,3,anger,congruent
58.87810443014357,3.3207861655286823,-68.8311279562313,36.59519104058629,22.68194955161004,-25.85754820489904,-89.12343607920134,2.2350837641784396,-88.64351897701324,0.5685800750070585,18.828625038296195,-0.4000097351881306,30.878203574636597,65.34536310781856,45.67261923940271,-10.923595690400113,-57.262324277203184,15.342690729575565,79.69577317458949,40.46420651283146,-47.88133912863498,1.8654423255050059,12.640926964691994,-26.6516469910004,109.88938421349064,16.292367543528286,-11.324888122472174,13.320744140324614,-41.672817975962666,43.28155117109528,-75.10622351759407,-24.617613940060572,-31.912864354280103,-1.0869460115290657,28.155069195970132,-18.336711865427333,-25.0401615187927,13.641767381031356,28.91016106640329,-87.6906827047707,-6.356117001973627,64.16437590638989,-27.87337070269479,52.74001486610719,-19.44687374058839,-38.664852188229396,35.75978514651313,-67.97503785703469,-18.682689257640682,17.034047575134966,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent
-47.92341086142198,-46.640330236816524,-93.18768544722577,110.1628220234206,-32.583061042987026,-4.7509342402067,-47.98772500430043,23.045480055048277,-75.91010117421837,75.1304218635254,-8.758731527355621,-13.342125334428822,-26.612437088939735,76.54132038614983,60.182260643938314,40.414757581609706,5.341651674092586,-7.120260405410653,106.0769790479565,56.192050976671354,-85.68977808448453,-83.72647470460589,22.150513340915328,-28.97476646984988,26.49834544079403,-38.274683730488405,17.200593923011812,72.1882128915269,-16.25196664094435,2.389840432532696,-158.2227375666146,12.455927128159173,-85.15927433323105,18.410808571464905,-14.629224193439873,-64.63850564726347,-32.91314030170431,5.176458181383444,-9.597375195190477,-55.41155217673455,44.27018872185732,124.01353312917712,-85.47165129224885,113.68147253092586,-40.781699567352526,-15.50928345595251,62.9814946571313,3.2896850000346705,-66.47950237569572,-35.50747355169041,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral
65.1323495027012,46.2883991047212,-24.050919963171218,-3.81910362112523,43.03766860128851,25.321685719361543,94.99581948020027,39.55711390818284,-46.65066410949585,-60.392847498044986,-23.457431600907036,-0.4843423053899962,-79.83496726061047,-14.017637624728126,-36.70726486800128,12.847347499303101,-107.27597589184764,-46.362395272117055,4.386358708739156,-28.231264985601076,58.2626806804488,40.14442362736667,27.76004604535707,-112.9311011862306,33.032671794510655,40.12257114329081,-2.7954586316603462,-120.08485496081661,-141.3210834302855,36.926521649470565,-1.0857621335984438,48.78579824790059,-38.463264198329355,-46.37093873622062,-6.418790590405382,40.67834820639703,-106.65299075729202,59.43303197497696,96.32832036881432,-40.66700994183047,-3.6047244035292754,44.13202815352862,-18.779918329226238,79.22272868880232,-17.194899456192655,-38.468157335541534,14.024461033742815,-6.775083427883312,-71.30526427702297,-12.483414536460955,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent
-14.17632705858873,-46.51172628315983,-142.38801036119096,81.59779559373933,11.23104307681893,-37.3707865254972,-31.308113266813223,-61.09738919541696,-47.7746119520282,59.01858810972003,-64.13538573729252,18.332516292422035,28.30600348708625,88.88324829959352,53.905214624506236,59.7462101577763,-48.88077458385829,23.318883263683258,35.60681151483095,89.02208898641207,-25.97461506452589,-15.517367591504067,23.94371609755287,18.871036709958194,50.60830054345457,23.864003052277933,3.8434906932679724,-23.79803734609558,-78.65595332040942,45.78845937046319,-79.08039292709829,-26.800090993236246,-24.650950554334617,60.37511322912286,-18.03195371897865,-4.4728698050887425,-54.37441816100327,-27.715001756557104,22.11231749016424,-56.48061863895044,17.515294402659936,79.47651943295682,-51.434261544351756,75.07289651853252,-54.01069593062971,-28.728543371764705,56.21830977423542,-50.22290742217273,34.24161932326717,0.7478295007017867,./emotion-fmri-neu/cp003_beta_fear_incongruent_c0.nii.gz,3,fear,incongruent
3.952270830907627,-71.65195234896534,-54.63693507359612,-31.466666240471415,-15.40550174290209,0.8686823788794613,-23.650646843774386,100.12720665797094,20.490268932361236,-44.87720581517951,-64.39030098407896,-1.4482459522333586,-76.7186193455099,29.14712890425421,-22.4735273557419,2.1112514451908635,21.747519152649744,-34.127344103179965,37.015558236669904,17.974551311270336,-32.44189733687899,104.18173333264235,38.487189594825836,-38.169626055468065,-8.456171588535371,-73.87672651949123,-8.208138126489297,59.101061026567166,-34.02626833546847,41.74592900558352,-42.187630988268666,40.9441574385499,-108.98596552317716,64.95168681414793,56.34444154698824,83.67816042318492,6.108162920714931,108.82728124583761,122.3159750087481,-67.4143335624871,-39.44973947427255,75.18439805628739,-53.873879814351476,81.25330090584575,-105.18710926579304,-35.544316603527335,-4.637270955749261,-15.52119711303058,122.35618470433401,-15.801234333572609,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral
-2.9556920542453406,12.157363749652342,-92.15618228250557,36.718973008396034,14.338607255889874,43.03409585250592,-20.249886983334363,56.200689471728516,-84.33441369735806,-31.63269846537805,-5.3750115815460004,11.044591832428413,-34.834499034747765,42.83421163896836,46.66015169145103,37.28727020705481,-123.29207900592672,38.947695783115115,5.849214211892205,23.044724726006518,49.06815142677127,-28.22915094470513,58.77038348752214,-106.2705397710808,-12.161639831102901,56.506262742438956,22.6115291022022,-74.6344647625164,-45.82108200613717,-0.9010248080090468,45.025241825499805,-16.44454312826258,4.309199410073975,-3.8382869310011456,-10.460264075172873,6.441946158975447,-83.6620110449501,19.179069027153304,66.84352131158963,-58.22464926489731,-46.34603409577273,19.830950229530117,-59.67812789309553,49.38138271039547,-54.48556783426091,-58.644299356741826,12.113137672288964,-42.11577934944852,-50.03192512012853,-58.16089351145681,./emotion-fmri-neu/cp003_beta_disgust_congruent_c0.nii.gz,3,disgust,congruent
-15.481224687128812,-20.725049658380563,-84.67519530309964,28.215788195657442,23.605426839766366,3.314150262594448,-69.1214426275523,7.096552625817259,-56.53718747097581,74.40512862077341,-73.79833928677999,-9.824170329080529,54.135601861556744,66.25686990777034,58.15992930187081,68.24244393685856,-13.985341915768789,58.50949316728962,52.28651782339365,59.56717679407926,-47.499342457294325,-1.0406415962407622,46.3518392584915,-57.8400875048478,55.14754005716696,29.671150008377342,0.26252745253886833,-13.168594232100629,-64.09449193631313,63.292816659115125,-101.73324782866146,-33.9407319305689,-9.825542231832626,-23.140787111565693,25.30102990581191,-43.95356033942031,42.331884875401215,-17.84095612260716,72.68091280775015,-41.039318621466364,0.16446452895800964,66.74754481648885,-38.85074505802899,110.96261419672173,21.90319233470887,-68.50788741324014,43.83007103056493,-42.37345634638928,-17.57553445609056,11.029623040118592,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent
-35.45745309816929,10.14563158003979,-128.63050450179367,77.7595735125128,-21.908235799684885,68.09505380973901,-12.33876545722916,-42.2589286573948,-69.88778665091932,0.29086074589657296,-90.40537043456094,24.183412569092877,65.61206484256489,132.141824169373,46.20116348511587,39.96136909199346,-25.45587746204524,29.905201196576435,39.17609357283552,21.480220647235154,-29.255625816928593,21.566256101705623,-1.9580683675171515,-147.4915581299978,103.15697803246925,16.932745801519715,11.628943519094426,-22.501703818089027,-83.39382041288034,56.22267064708045,-131.1269674225465,40.12285669135167,-45.59490342916454,-28.41071437024752,-26.919882554266806,-58.33104592971331,47.63816140473762,54.096305455565314,12.858326427080517,-35.96543766743539,114.30311292086822,70.59544913202352,-37.84500517675577,50.08357252407983,-2.607220719696463,-1.0626134058497374,31.608407098568826,-25.70451660947182,-2.464947294348492,10.987815501792891,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral
4.585831722223863,68.96773920314476,50.26901234366268,-5.372701856929244,155.60505179684932,86.01459181690984,-8.792295554023898,22.313507117351623,-65.49683065979924,-120.76579508300881,106.1301547386603,33.53811126168491,-33.323139884063345,-159.88321520824874,152.36702198136066,-144.66008833503142,153.18335570536962,18.63807042446264,48.77098065365518,99.2458146279963,91.0556527445342,44.09734518079211,-52.86473828627605,34.47602472789966,-26.022557112802147,-135.13263514097773,141.58911318458712,47.936067465997255,37.6799993402047,-112.75941403556502,16.658990660061797,23.948084096975887,-2.0886435531218837,65.96764170605127,102.34572668577748,0.9310606841633672,-10.099110785922605,119.11568185725027,21.140475547442644,-45.10030246825518,-4.92648923426509,-85.99376887053087,-155.95790587490552,-44.553952492145385,106.71795725899239,44.180123017986254,94.04304108891604,24.91998655497633,-81.77697480901469,57.53783845284262,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent
