Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,filename,subject,emotion,priming,true_label,predicted_label,error_count
280.1447291914247,-180.2138386220495,-234.89088769841132,-85.02053915407585,195.5993636357668,./emotion-fmri-neu/cp004_beta_disgust_incongruent_c0.nii.gz,4,disgust,incongruent,incongruent,neutral,1
282.2343890774561,-101.71182354308394,73.8778768106235,117.92910324644828,-194.51711907769368,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent,incongruent,neutral,1
290.4555611367092,-81.52751971685113,-212.9869025520383,121.1729654667142,-15.058303261475311,./emotion-fmri-neu/cp008_beta_fear_incongruent_c0.nii.gz,8,fear,incongruent,incongruent,neutral,1
310.4081094593667,-298.70770946155204,655.6080654797528,-417.6824123787815,719.415538758668,./emotion-fmri-neu/cp020_beta_fear_congruent_c0.nii.gz,20,fear,congruent,congruent,neutral,1
323.07484752442934,-12.8076388487242,-642.6084181388482,247.89587688948183,-210.6791319332195,./emotion-fmri-neu/cp004_beta_disgust_congruent_c0.nii.gz,4,disgust,congruent,congruent,neutral,1
335.71471986349053,-167.24307688071826,-197.59455710283763,-12.748535848977015,318.0425187609855,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent,incongruent,neutral,1
363.8055552049904,-135.67666533238912,-34.12220745820425,-62.38281224293995,289.07967174649593,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent,incongruent,neutral,1
373.10045277892215,-13.284547203575018,-56.89523219341225,-264.4752972824019,369.9723363432437,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent,congruent,neutral,1
454.2236481829544,152.66095621734115,-116.4201805725131,-372.7497769908204,-299.2941219643617,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral,neutral,incongruent,1
460.3262265377678,300.2496314220456,-475.4249419803744,-206.32999074116597,-118.81760841243243,./emotion-fmri-neu/cp020_beta_disgust_incongruent_c0.nii.gz,20,disgust,incongruent,incongruent,neutral,1
535.2037053098376,331.23001253706866,402.6007350702434,31.134672878381256,-238.2090381172752,./emotion-fmri-neu/cp020_beta_disgust_congruent_c0.nii.gz,20,disgust,congruent,congruent,neutral,1
542.3364079574152,71.23868961519817,70.24345774233933,-240.9584138535,144.54543228141165,./emotion-fmri-neu/cp020_beta_anger_incongruent_c0.nii.gz,20,anger,incongruent,incongruent,neutral,1
825.0342768017996,318.34003786291834,-681.6002060478239,5.841109810718287,-926.9982107823444,./emotion-fmri-neu/cp020_beta_anger_neutral_c0.nii.gz,20,anger,neutral,neutral,incongruent,1
