Feat 1,Feat 2,filename,subject,emotion,priming
419.9099652140329,-67.36853228926135,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral
523.3510266436507,20.36189918147613,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent
578.0630366075432,44.0641719923752,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent
414.0877963694636,-62.656340982385174,./emotion-fmri-neu/cp006_beta_disgust_neutral_c0.nii.gz,6,disgust,neutral
491.84523712129817,-168.2466369126393,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent
658.3133466720327,-82.51183865967582,./emotion-fmri-neu/cp007_beta_anger_incongruent_c0.nii.gz,7,anger,incongruent
371.1548769118592,-14.183965694081953,./emotion-fmri-neu/cp007_beta_anger_neutral_c0.nii.gz,7,anger,neutral
428.94869719067054,-22.70990430614729,./emotion-fmri-neu/cp007_beta_fear_congruent_c0.nii.gz,7,fear,congruent
287.6952194227111,-64.42963195312775,./emotion-fmri-neu/cp007_beta_fear_incongruent_c0.nii.gz,7,fear,incongruent
730.8978754360116,-96.98308897262511,./emotion-fmri-neu/cp007_beta_fear_neutral_c0.nii.gz,7,fear,neutral
801.4760492680962,-140.64745225739253,./emotion-fmri-neu/cp007_beta_disgust_congruent_c0.nii.gz,7,disgust,congruent
435.5584115898177,-101.98699489934042,./emotion-fmri-neu/cp007_beta_disgust_incongruent_c0.nii.gz,7,disgust,incongruent
500.1343113599406,-14.88819557409075,./emotion-fmri-neu/cp007_beta_disgust_neutral_c0.nii.gz,7,disgust,neutral
-196.4549516558007,-270.9252766786123,./emotion-fmri-neu/cp008_beta_anger_congruent_c0.nii.gz,8,anger,congruent
244.43302083942797,-35.41538950358577,./emotion-fmri-neu/cp008_beta_anger_incongruent_c0.nii.gz,8,anger,incongruent
1066.4473655091404,-95.16601940574938,./emotion-fmri-neu/cp008_beta_anger_neutral_c0.nii.gz,8,anger,neutral
-995.7675809679823,-686.8727000536169,./emotion-fmri-neu/cp008_beta_fear_congruent_c0.nii.gz,8,fear,congruent
228.45224480615772,-75.68738086763999,./emotion-fmri-neu/cp008_beta_fear_incongruent_c0.nii.gz,8,fear,incongruent
-570.1256544580978,-177.83045501650344,./emotion-fmri-neu/cp008_beta_fear_neutral_c0.nii.gz,8,fear,neutral
-1176.0303686432221,-774.6311682962641,./emotion-fmri-neu/cp008_beta_disgust_congruent_c0.nii.gz,8,disgust,congruent
-633.605938303625,-463.351312796371,./emotion-fmri-neu/cp008_beta_disgust_incongruent_c0.nii.gz,8,disgust,incongruent
-357.954509970601,-26.044455149324403,./emotion-fmri-neu/cp008_beta_disgust_neutral_c0.nii.gz,8,disgust,neutral
-398.66892561390944,-514.7924725578913,./emotion-fmri-neu/cp009_beta_anger_congruent_c0.nii.gz,9,anger,congruent
-428.8659236292845,-617.2714477580042,./emotion-fmri-neu/cp009_beta_anger_incongruent_c0.nii.gz,9,anger,incongruent
-595.0751298985031,-885.1084668352114,./emotion-fmri-neu/cp009_beta_anger_neutral_c0.nii.gz,9,anger,neutral
-642.0454306033791,-573.2642352180658,./emotion-fmri-neu/cp009_beta_fear_congruent_c0.nii.gz,9,fear,congruent
-566.2024124647353,-598.7163204838348,./emotion-fmri-neu/cp009_beta_fear_incongruent_c0.nii.gz,9,fear,incongruent
-663.9600261107769,-711.8407560385252,./emotion-fmri-neu/cp009_beta_fear_neutral_c0.nii.gz,9,fear,neutral
-474.9165028361008,-420.4113083584347,./emotion-fmri-neu/cp009_beta_disgust_congruent_c0.nii.gz,9,disgust,congruent
-47.80294296462294,-648.6989574394375,./emotion-fmri-neu/cp009_beta_disgust_incongruent_c0.nii.gz,9,disgust,incongruent
-579.2319913004428,-652.2129265996608,./emotion-fmri-neu/cp009_beta_disgust_neutral_c0.nii.gz,9,disgust,neutral
-428.1451237296652,-231.46272120818605,./emotion-fmri-neu/cp010_beta_anger_congruent_c0.nii.gz,10,anger,congruent
-570.3148027409644,-366.34276160435195,./emotion-fmri-neu/cp010_beta_anger_incongruent_c0.nii.gz,10,anger,incongruent
21.835850055453637,-207.02292550520227,./emotion-fmri-neu/cp010_beta_anger_neutral_c0.nii.gz,10,anger,neutral
-600.2330997729589,-147.48059824247238,./emotion-fmri-neu/cp010_beta_fear_congruent_c0.nii.gz,10,fear,congruent
-434.3697128499211,-157.52775467852587,./emotion-fmri-neu/cp010_beta_fear_incongruent_c0.nii.gz,10,fear,incongruent
-392.5570433774989,-461.02652415090955,./emotion-fmri-neu/cp010_beta_fear_neutral_c0.nii.gz,10,fear,neutral
-510.51571213838116,-348.6051789241161,./emotion-fmri-neu/cp010_beta_disgust_congruent_c0.nii.gz,10,disgust,congruent
-475.39360956051195,-20.49734818529288,./emotion-fmri-neu/cp010_beta_disgust_incongruent_c0.nii.gz,10,disgust,incongruent
-707.7920204115982,-587.4500685016695,./emotion-fmri-neu/cp010_beta_disgust_neutral_c0.nii.gz,10,disgust,neutral
88.99447843559868,-146.6361511960325,./emotion-fmri-neu/cp011_beta_anger_congruent_c0.nii.gz,11,anger,congruent
873.7846932264197,-246.59991249400173,./emotion-fmri-neu/cp011_beta_anger_incongruent_c0.nii.gz,11,anger,incongruent
871.3900919543516,-145.95597770630496,./emotion-fmri-neu/cp011_beta_anger_neutral_c0.nii.gz,11,anger,neutral
966.7954053857301,-205.5322982797569,./emotion-fmri-neu/cp011_beta_fear_congruent_c0.nii.gz,11,fear,congruent
605.85975748144,-212.5210633773871,./emotion-fmri-neu/cp011_beta_fear_incongruent_c0.nii.gz,11,fear,incongruent
287.9235313066725,-123.2822787353133,./emotion-fmri-neu/cp011_beta_fear_neutral_c0.nii.gz,11,fear,neutral
949.0944000209383,-207.7214728125561,./emotion-fmri-neu/cp011_beta_disgust_congruent_c0.nii.gz,11,disgust,congruent
536.1993282651403,-208.1676728418697,./emotion-fmri-neu/cp011_beta_disgust_incongruent_c0.nii.gz,11,disgust,incongruent
-4.760471827658178,-118.46148308893171,./emotion-fmri-neu/cp011_beta_disgust_neutral_c0.nii.gz,11,disgust,neutral
556.8345449635842,6.07254548812251,./emotion-fmri-neu/cp012_beta_anger_congruent_c0.nii.gz,12,anger,congruent
-467.0317759767207,-96.01069002401876,./emotion-fmri-neu/cp012_beta_anger_incongruent_c0.nii.gz,12,anger,incongruent
-240.93218572195738,11.962199030066127,./emotion-fmri-neu/cp012_beta_anger_neutral_c0.nii.gz,12,anger,neutral
510.8460086402859,-145.33002578956987,./emotion-fmri-neu/cp012_beta_fear_congruent_c0.nii.gz,12,fear,congruent
729.4895538624464,17.069572997691886,./emotion-fmri-neu/cp012_beta_fear_incongruent_c0.nii.gz,12,fear,incongruent
-575.5454232881018,-225.79766306675907,./emotion-fmri-neu/cp012_beta_fear_neutral_c0.nii.gz,12,fear,neutral
317.2077703083025,-91.37739900695301,./emotion-fmri-neu/cp012_beta_disgust_congruent_c0.nii.gz,12,disgust,congruent
-487.20594166340317,-181.2324902117436,./emotion-fmri-neu/cp012_beta_disgust_incongruent_c0.nii.gz,12,disgust,incongruent
454.91950102691777,54.46300998710258,./emotion-fmri-neu/cp012_beta_disgust_neutral_c0.nii.gz,12,disgust,neutral
-431.0684996243685,300.5237320067206,./emotion-fmri-neu/cp013_beta_anger_congruent_c0.nii.gz,13,anger,congruent
-307.3112181398786,428.3517350349441,./emotion-fmri-neu/cp013_beta_anger_incongruent_c0.nii.gz,13,anger,incongruent
-602.9142990458449,86.24435724780555,./emotion-fmri-neu/cp013_beta_anger_neutral_c0.nii.gz,13,anger,neutral
-59.626743219776934,374.8390239995849,./emotion-fmri-neu/cp013_beta_fear_congruent_c0.nii.gz,13,fear,congruent
-661.9100452443996,203.69018426737557,./emotion-fmri-neu/cp013_beta_fear_incongruent_c0.nii.gz,13,fear,incongruent
-749.7746886661395,-19.69176446783469,./emotion-fmri-neu/cp013_beta_fear_neutral_c0.nii.gz,13,fear,neutral
-449.2152813597775,197.16486300077207,./emotion-fmri-neu/cp013_beta_disgust_congruent_c0.nii.gz,13,disgust,congruent
-224.15382108889506,303.1363993168392,./emotion-fmri-neu/cp013_beta_disgust_incongruent_c0.nii.gz,13,disgust,incongruent
-165.80125630255006,423.8418867292629,./emotion-fmri-neu/cp013_beta_disgust_neutral_c0.nii.gz,13,disgust,neutral
373.26911427662077,80.7947727320679,./emotion-fmri-neu/cp014_beta_anger_congruent_c0.nii.gz,14,anger,congruent
313.04925522838386,-3.196275638646299,./emotion-fmri-neu/cp014_beta_anger_incongruent_c0.nii.gz,14,anger,incongruent
-36.135591882508336,-34.9470763933137,./emotion-fmri-neu/cp014_beta_anger_neutral_c0.nii.gz,14,anger,neutral
-37.57914457980712,-39.09423116151016,./emotion-fmri-neu/cp014_beta_fear_congruent_c0.nii.gz,14,fear,congruent
302.49435194869835,13.757444952044168,./emotion-fmri-neu/cp014_beta_fear_incongruent_c0.nii.gz,14,fear,incongruent
277.8928745693142,74.62200007558553,./emotion-fmri-neu/cp014_beta_fear_neutral_c0.nii.gz,14,fear,neutral
253.3962565232576,65.5083564759252,./emotion-fmri-neu/cp014_beta_disgust_congruent_c0.nii.gz,14,disgust,congruent
372.4706874221377,-46.971970671027414,./emotion-fmri-neu/cp014_beta_disgust_incongruent_c0.nii.gz,14,disgust,incongruent
324.20893993264355,22.652731303690658,./emotion-fmri-neu/cp014_beta_disgust_neutral_c0.nii.gz,14,disgust,neutral
-3.696434135579238,-3.991271000371437,./emotion-fmri-neu/cp015_beta_anger_congruent_c0.nii.gz,15,anger,congruent
182.15828594922252,12.462849689423106,./emotion-fmri-neu/cp015_beta_anger_incongruent_c0.nii.gz,15,anger,incongruent
53.824973325300505,-73.99886840661203,./emotion-fmri-neu/cp015_beta_anger_neutral_c0.nii.gz,15,anger,neutral
-46.477811539511855,52.1929026263698,./emotion-fmri-neu/cp015_beta_fear_congruent_c0.nii.gz,15,fear,congruent
-239.18188033393938,-29.32186239368634,./emotion-fmri-neu/cp015_beta_fear_incongruent_c0.nii.gz,15,fear,incongruent
-79.56024258430502,41.15430670586849,./emotion-fmri-neu/cp015_beta_fear_neutral_c0.nii.gz,15,fear,neutral
68.13374818932526,-40.20968333531825,./emotion-fmri-neu/cp015_beta_disgust_congruent_c0.nii.gz,15,disgust,congruent
51.50200481124124,73.13799775912335,./emotion-fmri-neu/cp015_beta_disgust_incongruent_c0.nii.gz,15,disgust,incongruent
71.61044559003732,-61.524733860601955,./emotion-fmri-neu/cp015_beta_disgust_neutral_c0.nii.gz,15,disgust,neutral
454.2207990388051,-127.01544538748198,./emotion-fmri-neu/cp016_beta_anger_congruent_c0.nii.gz,16,anger,congruent
528.482771074927,-92.88408752955766,./emotion-fmri-neu/cp016_beta_anger_incongruent_c0.nii.gz,16,anger,incongruent
480.99729499718177,-77.58767098578146,./emotion-fmri-neu/cp016_beta_anger_neutral_c0.nii.gz,16,anger,neutral
516.5170956631861,-92.95393720352719,./emotion-fmri-neu/cp016_beta_fear_congruent_c0.nii.gz,16,fear,congruent
374.9122054148286,-64.21698853959346,./emotion-fmri-neu/cp016_beta_fear_incongruent_c0.nii.gz,16,fear,incongruent
503.62029154922675,-81.09729090024288,./emotion-fmri-neu/cp016_beta_fear_neutral_c0.nii.gz,16,fear,neutral
685.1896215631671,-115.61763061531812,./emotion-fmri-neu/cp016_beta_disgust_congruent_c0.nii.gz,16,disgust,congruent
602.4821521023376,-75.16592289747562,./emotion-fmri-neu/cp016_beta_disgust_incongruent_c0.nii.gz,16,disgust,incongruent
507.8296600213462,-82.89938341710904,./emotion-fmri-neu/cp016_beta_disgust_neutral_c0.nii.gz,16,disgust,neutral
-436.89918506425505,319.4682829667249,./emotion-fmri-neu/cp017_beta_anger_congruent_c0.nii.gz,17,anger,congruent
-512.0577345557174,386.34125969082027,./emotion-fmri-neu/cp017_beta_anger_incongruent_c0.nii.gz,17,anger,incongruent
-201.69520852223505,364.1435801860519,./emotion-fmri-neu/cp017_beta_anger_neutral_c0.nii.gz,17,anger,neutral
-388.1845161680895,393.5377806239087,./emotion-fmri-neu/cp017_beta_fear_congruent_c0.nii.gz,17,fear,congruent
-323.4174753396855,514.1365037014781,./emotion-fmri-neu/cp017_beta_fear_incongruent_c0.nii.gz,17,fear,incongruent
-215.41408015903403,384.38524681868296,./emotion-fmri-neu/cp017_beta_fear_neutral_c0.nii.gz,17,fear,neutral
-136.46904778257152,419.48464642410863,./emotion-fmri-neu/cp017_beta_disgust_congruent_c0.nii.gz,17,disgust,congruent
-463.2073720321928,482.40791553715974,./emotion-fmri-neu/cp017_beta_disgust_incongruent_c0.nii.gz,17,disgust,incongruent
-145.87121437628537,431.398699878323,./emotion-fmri-neu/cp017_beta_disgust_neutral_c0.nii.gz,17,disgust,neutral
-740.5825452955085,723.5358912364359,./emotion-fmri-neu/cp018_beta_anger_congruent_c0.nii.gz,18,anger,congruent
-599.1706147037198,1093.2037247018982,./emotion-fmri-neu/cp018_beta_anger_incongruent_c0.nii.gz,18,anger,incongruent
-612.2409444416212,1103.9029474711965,./emotion-fmri-neu/cp018_beta_anger_neutral_c0.nii.gz,18,anger,neutral
-493.90000358256,855.8515857142185,./emotion-fmri-neu/cp018_beta_fear_congruent_c0.nii.gz,18,fear,congruent
-606.281007350588,1148.2603583689163,./emotion-fmri-neu/cp018_beta_fear_incongruent_c0.nii.gz,18,fear,incongruent
-708.6932574121906,1038.9734125741754,./emotion-fmri-neu/cp018_beta_fear_neutral_c0.nii.gz,18,fear,neutral
-871.1665249389605,702.9302296733841,./emotion-fmri-neu/cp018_beta_disgust_congruent_c0.nii.gz,18,disgust,congruent
-610.6887685824048,1151.2454401663388,./emotion-fmri-neu/cp018_beta_disgust_incongruent_c0.nii.gz,18,disgust,incongruent
-829.9579929473612,891.5729106187459,./emotion-fmri-neu/cp018_beta_disgust_neutral_c0.nii.gz,18,disgust,neutral
321.7192775728842,-173.29905138676403,./emotion-fmri-neu/cp019_beta_anger_congruent_c0.nii.gz,19,anger,congruent
157.55839822209362,-251.8822697119025,./emotion-fmri-neu/cp019_beta_anger_incongruent_c0.nii.gz,19,anger,incongruent
333.6025640655523,-202.68482222574394,./emotion-fmri-neu/cp019_beta_anger_neutral_c0.nii.gz,19,anger,neutral
229.4757354512961,-366.8919271009453,./emotion-fmri-neu/cp019_beta_fear_congruent_c0.nii.gz,19,fear,congruent
211.95371097058563,-141.07050363793007,./emotion-fmri-neu/cp019_beta_fear_incongruent_c0.nii.gz,19,fear,incongruent
349.4099622646276,-227.72862197382327,./emotion-fmri-neu/cp019_beta_fear_neutral_c0.nii.gz,19,fear,neutral
212.81026849914363,-347.4838690170881,./emotion-fmri-neu/cp019_beta_disgust_congruent_c0.nii.gz,19,disgust,congruent
297.23708965851245,-106.15331916810946,./emotion-fmri-neu/cp019_beta_disgust_incongruent_c0.nii.gz,19,disgust,incongruent
306.09346754480526,-99.83140847267188,./emotion-fmri-neu/cp019_beta_disgust_neutral_c0.nii.gz,19,disgust,neutral
-782.9107560547144,-518.0923634191565,./emotion-fmri-neu/cp020_beta_anger_congruent_c0.nii.gz,20,anger,congruent
-169.9017840040826,-358.3465469789609,./emotion-fmri-neu/cp020_beta_anger_incongruent_c0.nii.gz,20,anger,incongruent
1657.949775727194,-140.93592030647534,./emotion-fmri-neu/cp020_beta_anger_neutral_c0.nii.gz,20,anger,neutral
-1291.9559673704105,-856.774404070873,./emotion-fmri-neu/cp020_beta_fear_congruent_c0.nii.gz,20,fear,congruent
768.3824618856148,-151.6475228483995,./emotion-fmri-neu/cp020_beta_fear_incongruent_c0.nii.gz,20,fear,incongruent
918.7889295174377,40.224016855972856,./emotion-fmri-neu/cp020_beta_fear_neutral_c0.nii.gz,20,fear,neutral
603.7010469373982,-294.82409006422694,./emotion-fmri-neu/cp020_beta_disgust_congruent_c0.nii.gz,20,disgust,congruent
1068.961464442915,-203.67741359706028,./emotion-fmri-neu/cp020_beta_disgust_incongruent_c0.nii.gz,20,disgust,incongruent
-903.2342413701288,-976.3167765089282,./emotion-fmri-neu/cp020_beta_disgust_neutral_c0.nii.gz,20,disgust,neutral
841.3535100589671,38.51416709202555,./emotion-fmri-neu/cp021_beta_anger_congruent_c0.nii.gz,21,anger,congruent
605.7051565830549,236.2773630050037,./emotion-fmri-neu/cp021_beta_anger_incongruent_c0.nii.gz,21,anger,incongruent
815.7172519852536,163.68733480051858,./emotion-fmri-neu/cp021_beta_anger_neutral_c0.nii.gz,21,anger,neutral
246.0305173189952,92.69410868679667,./emotion-fmri-neu/cp021_beta_fear_congruent_c0.nii.gz,21,fear,congruent
441.8131504755775,205.61725329946347,./emotion-fmri-neu/cp021_beta_fear_incongruent_c0.nii.gz,21,fear,incongruent
203.85222025295812,399.58164948010295,./emotion-fmri-neu/cp021_beta_fear_neutral_c0.nii.gz,21,fear,neutral
369.3014563807724,-16.76846313230926,./emotion-fmri-neu/cp021_beta_disgust_congruent_c0.nii.gz,21,disgust,congruent
470.8170136125699,186.79619936704606,./emotion-fmri-neu/cp021_beta_disgust_incongruent_c0.nii.gz,21,disgust,incongruent
951.809083213084,-82.51940311774365,./emotion-fmri-neu/cp021_beta_disgust_neutral_c0.nii.gz,21,disgust,neutral
-532.7435787389572,-196.11336426147227,./emotion-fmri-neu/cp022_beta_anger_congruent_c0.nii.gz,22,anger,congruent
76.69211400631761,-204.74702198446872,./emotion-fmri-neu/cp022_beta_anger_incongruent_c0.nii.gz,22,anger,incongruent
-400.02177922459117,-290.0420169359278,./emotion-fmri-neu/cp022_beta_anger_neutral_c0.nii.gz,22,anger,neutral
45.75514424882068,-206.7871581078872,./emotion-fmri-neu/cp022_beta_fear_congruent_c0.nii.gz,22,fear,congruent
-408.67013561982685,-256.1161725223698,./emotion-fmri-neu/cp022_beta_fear_incongruent_c0.nii.gz,22,fear,incongruent
-399.19648635382237,-233.5626412942154,./emotion-fmri-neu/cp022_beta_fear_neutral_c0.nii.gz,22,fear,neutral
-360.68779898207003,-292.8677011505107,./emotion-fmri-neu/cp022_beta_disgust_congruent_c0.nii.gz,22,disgust,congruent
-411.4281178600079,94.38771334790474,./emotion-fmri-neu/cp022_beta_disgust_incongruent_c0.nii.gz,22,disgust,incongruent
-365.3264296009209,-107.06036930813052,./emotion-fmri-neu/cp022_beta_disgust_neutral_c0.nii.gz,22,disgust,neutral
-47.53752884380381,211.18176263992345,./emotion-fmri-neu/cp023_beta_anger_congruent_c0.nii.gz,23,anger,congruent
-370.86406998486325,212.93901543432779,./emotion-fmri-neu/cp023_beta_anger_incongruent_c0.nii.gz,23,anger,incongruent
-345.18514161293604,45.72484562232276,./emotion-fmri-neu/cp023_beta_anger_neutral_c0.nii.gz,23,anger,neutral
-312.8597993074397,149.29990967579982,./emotion-fmri-neu/cp023_beta_fear_congruent_c0.nii.gz,23,fear,congruent
-339.43309458877116,22.058376335635145,./emotion-fmri-neu/cp023_beta_fear_incongruent_c0.nii.gz,23,fear,incongruent
-271.3894850969447,53.92132633175829,./emotion-fmri-neu/cp023_beta_fear_neutral_c0.nii.gz,23,fear,neutral
-336.23099141154324,14.220769755345605,./emotion-fmri-neu/cp023_beta_disgust_congruent_c0.nii.gz,23,disgust,congruent
-376.8769654983823,229.89612838617234,./emotion-fmri-neu/cp023_beta_disgust_incongruent_c0.nii.gz,23,disgust,incongruent
122.52185087465043,9.588191239771115,./emotion-fmri-neu/cp023_beta_disgust_neutral_c0.nii.gz,23,disgust,neutral
-329.5925949547165,319.50462293753185,./emotion-fmri-neu/cp024_beta_anger_congruent_c0.nii.gz,24,anger,congruent
-272.6962055465223,529.2857394571505,./emotion-fmri-neu/cp024_beta_anger_incongruent_c0.nii.gz,24,anger,incongruent
-371.78341449978853,567.308738809869,./emotion-fmri-neu/cp024_beta_anger_neutral_c0.nii.gz,24,anger,neutral
-493.99937657531694,137.79242704245814,./emotion-fmri-neu/cp024_beta_fear_congruent_c0.nii.gz,24,fear,congruent
-294.94220596541624,525.2830569016976,./emotion-fmri-neu/cp024_beta_fear_incongruent_c0.nii.gz,24,fear,incongruent
247.0264319197641,561.5810009893086,./emotion-fmri-neu/cp024_beta_fear_neutral_c0.nii.gz,24,fear,neutral
-524.0049219706492,268.62584288886495,./emotion-fmri-neu/cp024_beta_disgust_congruent_c0.nii.gz,24,disgust,congruent
358.1492508265024,410.1360919001948,./emotion-fmri-neu/cp024_beta_disgust_incongruent_c0.nii.gz,24,disgust,incongruent
-862.7227870155042,-221.05236783769678,./emotion-fmri-neu/cp024_beta_disgust_neutral_c0.nii.gz,24,disgust,neutral
-371.7223830519125,125.55945053649496,./emotion-fmri-neu/cp025_beta_anger_congruent_c0.nii.gz,25,anger,congruent
-111.82133772232527,222.71712218867552,./emotion-fmri-neu/cp025_beta_anger_incongruent_c0.nii.gz,25,anger,incongruent
185.34959734431249,103.33201660945376,./emotion-fmri-neu/cp025_beta_anger_neutral_c0.nii.gz,25,anger,neutral
-278.38147139090626,315.93258045187076,./emotion-fmri-neu/cp025_beta_fear_congruent_c0.nii.gz,25,fear,congruent
-444.1843249390386,360.4075383923911,./emotion-fmri-neu/cp025_beta_fear_incongruent_c0.nii.gz,25,fear,incongruent
52.285457051133335,-10.168567258159984,./emotion-fmri-neu/cp025_beta_fear_neutral_c0.nii.gz,25,fear,neutral
-443.51051839911213,156.7014095255735,./emotion-fmri-neu/cp025_beta_disgust_congruent_c0.nii.gz,25,disgust,congruent
