,anger,disgust,fear
Cingulum_Ant_L,-0.13839039576247786,-0.1787873461726253,0.3171777419350951
Cingulum_Ant_R,-0.17925318628613973,0.34478361640054855,-0.16553043011440863
Cingulum_Mid_L,0.21715917164203455,-0.19125266143751216,-0.025906510204522303
Cingulum_Mid_R,-0.03129716128790579,0.06269853842420722,-0.031401377136301756
Cingulum_Post_L,0.08143774483542526,0.12565214779053024,-0.20708989262596011
Cingulum_Post_R,-0.09943057258229963,-0.39924874171574715,0.4986793142980465
Hippocampus_L,0.0028446734093258152,-0.2501293238280745,0.24728465041874154
Hippocampus_R,-0.695972479693509,-0.011213101593690586,0.7071855812871968
ParaHippocampal_L,0.04253415764782313,-0.6774497160391156,0.6349155583912868
ParaHippocampal_R,0.24010196613312504,-0.3666278362707967,0.12652587013766933
Amygdala_L,-0.05722736864219731,0.27206202928084927,-0.21483466063865655
Amygdala_R,0.325924771385852,0.14357281455572807,-0.4694975859415703
Calcarine_L,-0.765741723673416,-4.095294832073132e-05,0.765782676621731
Calcarine_R,0.5326867853369003,-0.16891951281331907,-0.36376727252357804
Cuneus_L,-0.6187841416502795,0.28099905257070745,0.33778508907956895
Cuneus_R,0.21412555402551522,0.18898295548828298,-0.4031085095137918
Lingual_L,0.6809271893196412,-0.2736267234622173,-0.40730046585741364
Lingual_R,0.1694542000392304,-0.02232601900972208,-0.14712818102950392
Occipital_Sup_L,0.08618653401106813,-0.03113032876036261,-0.055056205250707736
Occipital_Sup_R,0.20099468850685415,0.15184229622465845,-0.35283698473151703
Occipital_Mid_L,-0.243729841199427,0.015253358713517861,0.22847648248591193
Occipital_Mid_R,0.20832432057821765,-0.10940194875275407,-0.09892237182545843
Occipital_Inf_L,0.19811935474012887,-0.21755047904731367,0.01943112430718111
Occipital_Inf_R,-0.1876800324021099,-0.2538865918008829,0.44156662420299375
Fusiform_L,0.020479168216388476,0.004256975252710418,-0.024736143469100257
Fusiform_R,-0.26779139069099867,0.4286681617949718,-0.16087677110396714
Postcentral_L,-0.13068928836241367,-0.2464046325211811,0.3770939208835967
Postcentral_R,0.26487536935897393,-0.47466320817803354,0.20978783881906696
Parietal_Sup_L,0.2544407924520091,-0.18692487700792704,-0.0675159154440852
Parietal_Sup_R,-0.21399740566750064,0.4232841518857649,-0.20928674621826165
Parietal_Inf_L,0.2270715742792262,0.05666490727454052,-0.28373648155376796
Parietal_Inf_R,0.47872823439137335,0.07832273003714682,-0.5570509644285108
SupraMarginal_L,0.18040539191783897,-0.43934716676923335,0.2589417748513933
SupraMarginal_R,-0.05978558803476834,0.21767292390552298,-0.15788733587075252
Angular_L,-0.6332992126116614,0.37297174000978217,0.260327472601876
Angular_R,0.13884839116588005,-0.12630281759579098,-0.012545573570085431
Precuneus_L,-0.1719094174467819,-0.3620110253230292,0.5339204427698228
Precuneus_R,0.12755495170600545,-0.0542103155352042,-0.07334463617079899
Paracentral_Lobule_L,-0.35755317035905254,0.4737892595647201,-0.11623608920565828
Paracentral_Lobule_R,0.1352708322363452,-0.5139023300186774,0.37863149778233135
Caudate_L,-0.009978249797443224,0.15258389559900426,-0.14260564580156368
Caudate_R,0.6182362143005491,-0.8719945545013221,0.2537583402007769
Putamen_L,0.10925749141773378,-0.27504336780309907,0.16578587638536296
Putamen_R,-0.6118151337144629,0.06973964783911044,0.5420754858753579
Pallidum_L,0.19161706054711108,0.4424533053430618,-0.6340703658901692
Pallidum_R,-0.03287116149033119,-0.39042919636274515,0.42330035785306774
Thalamus_L,-0.4719026584403137,0.12495822922233568,0.3469444292179744
Thalamus_R,0.3796085807393731,0.49644795145922604,-0.8760565321986137
Heschl_L,0.2873280249238019,0.04534785927022587,-0.3326758841940262
Heschl_R,-0.21242148637762984,-0.0005977634942936086,0.21301924987192492
Temporal_Sup_L,-0.5507400504116851,0.3479419214303062,0.20279812898138583
Temporal_Sup_R,-0.32851640731067755,-0.004178777394023369,0.3326951847046994
Temporal_Pole_Sup_L,0.022880809502297966,0.4044906775378786,-0.42737148704017186
Temporal_Pole_Sup_R,0.5931088662785173,-0.2140614374804783,-0.3790474287980338
Temporal_Mid_L,0.06842485652420768,-0.054111579222336406,-0.01431327730187193
Temporal_Mid_R,0.08398878599999111,0.3125734972269706,-0.3965622832269565
