,congruent,incongruent,neutral
Feat 44,0.03285054611709951,-0.022634730117591883,-0.010215815999500742
Feat 45,-0.0055902430255494965,-0.00024387816454074542,0.005834121190104995
Feat 46,-0.009134111231882246,-0.0044268336683325835,0.013560944900203886
Feat 47,-0.002538368809812213,0.0012232648521193282,0.001315103957661511
Feat 48,-0.03136758674625937,0.027046750956319345,0.004320835789953232
Feat 49,-0.004004401533780724,-0.0029625922286680402,0.006966993762451745
Feat 50,0.004790489232597119,-0.008891146354096421,0.004100657121511582
Feat 51,0.018223123153724097,0.007569511611709556,-0.025792634765411288
Feat 52,0.01723059468645014,-0.0319798786404362,0.014749283953957082
Feat 53,0.0032317841572028867,-0.001035099277781583,-0.002196684879408999
Feat 54,-0.008496607904440704,-0.000497779824787237,0.008994387729204304
Feat 55,0.004152401655207269,0.002531877487943051,-0.00668427914316483
Feat 56,-0.0006153320490261946,-0.01689401980280183,0.017509351851842422
Feat 57,0.03728838428285947,-0.040367211810766565,0.003078827527895647
Feat 58,-0.0025886674331322373,0.007602538578129059,-0.005013871144991843
Feat 59,-0.02836377248013962,0.0017957876645441693,0.02656798481561492
Feat 60,-0.000880083896142645,-0.009543548036084083,0.010423631932208483
Feat 61,5.880853923794921e-05,-0.010752263623482233,0.01069345508426695
Feat 62,0.0007465097661735604,-0.0048819006535823235,0.004135390887422246
Feat 63,-0.006932959365255181,-0.0015872047031058796,0.008520164068375424
Feat 64,0.004174826524067643,-0.004978756733867983,0.0008039302098106126
Feat 65,0.0056192981987782,-0.01975051800498765,0.014131219806203271
Feat 66,-0.03090819836481855,0.025856779657307476,0.005051418707496313
Feat 67,0.0031757801998780867,-0.007269451405831661,0.004093671205958876
Feat 68,-0.018128307186885212,0.020685119443574356,-0.0025568122566663977
Feat 69,-0.0009453694883528381,-0.017532928560107006,0.018478298048479242
Feat 70,-0.011128827616947102,-0.004595885903448848,0.015724713520393292
Feat 71,0.016545040250946167,-0.013171571218644679,-0.0033734690323024737
Feat 72,-0.002115903932108392,0.009981197565460152,-0.007865293633351634
Feat 73,0.0020492440850163737,-0.006186879026420516,0.004137634941423658
Feat 74,-0.004048943572312993,0.011850289032338184,-0.007801345460042838
Feat 75,0.007662200194275775,0.004591827782042016,-0.012254027976313744
Feat 76,0.0011424198898485108,0.0027747227630317093,-0.003917142652862384
Feat 77,-0.0015179086445980794,-0.01779398326767662,0.019311891912267933
Feat 78,0.010975381432494363,-0.026012078578313502,0.015036697145823442
Feat 79,0.006048571715293366,0.0011771260154109292,-0.007225697730700647
Feat 80,-0.014666025393343612,0.02213059801921334,-0.007464572625873347
Feat 81,-0.016265453217935925,0.01808152777976976,-0.0018160745618440142
Feat 82,0.004887060960560026,-0.001346755932897153,-0.003540305027648656
Feat 83,-0.003071220772453141,0.009046718961457222,-0.005975498189006803
Feat 84,0.006135873350715891,-0.029752425278594823,0.02361655192788803
Feat 85,0.0015813361020252485,-0.00022483992165563986,-0.001356496180357493
Feat 86,0.007481453349318978,0.005673977005681402,-0.013155430355001585
Feat 87,0.015945264182413432,-0.014376452590897353,-0.0015688115915042042
Feat 88,-0.009489696229074467,0.01567014110780237,-0.006180444878701129
Feat 89,0.014057680418051994,0.0003034894717379458,-0.014361169889786984
Feat 90,0.000800880040287082,0.004279950841745772,-0.0050808308820330505
